COLUMN_NAME;COLUMN_ID;IS_FILTER_DATE;IS_ID;IS_ORDER_BY;IS_PARTITION;NEW_DATA_TYPE;TABLE_NAME;TRANSFORMATION
ValorTipoNotaId;11;;;;;string;T_RN_MOV_EVALUACION_PROCESO;fn_transform_ClearString(ValorTipoNotaId)
EquipoId;12;;;;;string;T_RN_MOV_EVALUACION_PROCESO;fn_transform_ClearString(EquipoId)
CalendarioPeriodoId;13;;;;;double;T_RN_MOV_EVALUACION_PROCESO;CalendarioPeriodoId
Msje;14;;;;;string;T_RN_MOV_EVALUACION_PROCESO;fn_transform_ClearString(Msje)
Publicado;15;;;;;string;T_RN_MOV_EVALUACION_PROCESO;fn_transform_ClearString(Publicado)
Visto;16;;;;;string;T_RN_MOV_EVALUACION_PROCESO;fn_transform_ClearString(Visto)
Id;1;;T;;;double;TIPOS;Id
Objeto;2;;;;;string;TIPOS;fn_transform_ClearString(Objeto)
Concepto;3;;;;;string;TIPOS;fn_transform_ClearString(Concepto)
Nombre;4;;;;;string;TIPOS;fn_transform_ClearString(Nombre)
GeoReferenciaId;5;;;;;double;TIPOS;GeoReferenciaId
OrganigramaId;6;;;;;double;TIPOS;OrganigramaId
EstadoId;7;;;;;double;TIPOS;EstadoId
FechaCreacion;8;;;;;timestamp;TIPOS;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;9;;;T;;timestamp;TIPOS;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
UsuarioAccionId;10;;;;;double;TIPOS;UsuarioAccionId
Estatico;11;;;;;string;TIPOS;fn_transform_ClearString(Estatico)
UsuarioCreadorId;12;;;;;double;TIPOS;UsuarioCreadorId
Icon;13;;;;;string;TIPOS;fn_transform_ClearString(Icon)
Codigo;14;;;;;string;TIPOS;fn_transform_ClearString(Codigo)
IdExterno;15;;;;;double;TIPOS;IdExterno
IdEntidad;16;;;;;double;TIPOS;IdEntidad
ParentId;17;;;;;double;TIPOS;ParentId
NotaMaxima;18;;;;;string;TIPOS;fn_transform_ClearString(NotaMaxima)
Color;19;;;;;string;TIPOS;fn_transform_ClearString(Color)
Alcance;20;;;;;string;TIPOS;fn_transform_ClearString(Alcance)
